Algorithm,Imputer,Imbalance,Metric,Score
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Train-FN,108.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,AllKNN,Train-FN,154.0
DecisionTree,KNNImptuer__SimpleImputer_mode,AllKNN,Train-FN,0.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,AllKNN,Train-FN,522.0
KNN,KNNImptuer__SimpleImputer_mode,AllKNN,Train-FN,75.0
SVM,KNNImptuer__SimpleImputer_mode,AllKNN,Train-FN,113.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-FN,93.0
DecisionTree,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-FN,0.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-FN,553.0
KNN,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-FN,37.0
SVM,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-FN,42.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-FN,73.0
DecisionTree,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-FN,0.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-FN,303.0
KNN,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-FN,47.0
SVM,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-FN,46.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-FN,5.0
DecisionTree,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-FN,0.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-FN,100.0
KNN,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-FN,24.0
SVM,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-FN,0.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-FN,6.0
DecisionTree,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-FN,0.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-FN,64.0
KNN,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-FN,26.0
SVM,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-FN,0.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Train-Recall,97.23
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Train-Recall,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Train-Recall,90.34
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Train-Recall,98.81
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Train-Recall,98.77
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Train-Recall,97.23
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Train-Recall,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Train-Recall,90.34
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Train-Recall,98.81
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Train-Recall,98.77
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-Recall,97.23
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-Recall,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-Recall,90.34
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-Recall,98.81
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-Recall,98.77
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-Recall,97.23
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-Recall,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-Recall,90.34
KNN,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-Recall,98.81
SVM,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-Recall,98.77
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Train-Recall,97.23
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Train-Recall,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Train-Recall,90.34
KNN,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Train-Recall,98.81
SVM,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Train-Recall,98.77
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Train-Recall,97.23
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Train-Recall,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Train-Recall,90.34
KNN,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Train-Recall,98.81
SVM,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Train-Recall,98.77
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Train-Recall,97.23
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Train-Recall,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Train-Recall,90.34
KNN,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Train-Recall,98.81
SVM,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Train-Recall,98.77
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Train-Recall,97.32
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Train-Recall,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Train-Recall,90.53
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Train-Recall,98.55
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Train-Recall,98.55
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Train-Recall,97.32
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Train-Recall,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Train-Recall,90.53
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Train-Recall,98.55
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Train-Recall,98.55
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Train-Recall,97.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Train-Recall,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Train-Recall,89.96
KNN,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Train-Recall,98.51
SVM,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Train-Recall,98.14
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Train-Recall,98.25
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Train-Recall,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Train-Recall,89.84
KNN,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Train-Recall,99.17
SVM,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Train-Recall,99.44
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Train-Recall,97.33
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Train-Recall,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Train-Recall,90.01
KNN,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Train-Recall,98.68
SVM,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Train-Recall,98.32
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Train-Recall,100.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Train-Recall,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Train-Recall,100.0
KNN,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Train-Recall,99.28
SVM,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Train-Recall,100.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Train-Recall,100.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Train-Recall,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Train-Recall,100.0
KNN,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Train-Recall,99.31
SVM,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Train-Recall,100.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Train-Recall,97.31
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Train-Recall,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Train-Recall,90.64
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Train-Recall,98.95
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Train-Recall,98.72
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Train-Recall,97.31
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Train-Recall,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Train-Recall,90.64
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Train-Recall,98.95
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Train-Recall,98.72
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Train-Recall,97.31
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Train-Recall,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Train-Recall,90.64
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Train-Recall,98.95
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Train-Recall,98.72
LogisticRegression,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Train-Recall,97.31
DecisionTree,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Train-Recall,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Train-Recall,90.64
KNN,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Train-Recall,98.95
SVM,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Train-Recall,98.72
LogisticRegression,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Train-Recall,97.31
DecisionTree,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Train-Recall,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Train-Recall,90.64
KNN,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Train-Recall,98.95
SVM,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Train-Recall,98.72
LogisticRegression,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-Recall,97.31
DecisionTree,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-Recall,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-Recall,90.64
KNN,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-Recall,98.95
SVM,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-Recall,98.72
LogisticRegression,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-Recall,97.31
DecisionTree,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-Recall,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-Recall,90.64
KNN,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-Recall,98.95
SVM,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-Recall,98.72
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-Recall,97.34
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-Recall,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-Recall,91.04
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-Recall,98.91
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-Recall,98.45
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Train-Recall,97.34
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Train-Recall,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Train-Recall,91.04
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Train-Recall,98.91
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Train-Recall,98.45
LogisticRegression,KNNImptuer__SimpleImputer_mode,AllKNN,Train-Recall,97.35
DecisionTree,KNNImptuer__SimpleImputer_mode,AllKNN,Train-Recall,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,AllKNN,Train-Recall,91.01
KNN,KNNImptuer__SimpleImputer_mode,AllKNN,Train-Recall,98.71
SVM,KNNImptuer__SimpleImputer_mode,AllKNN,Train-Recall,98.05
LogisticRegression,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-Recall,98.4
DecisionTree,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-Recall,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-Recall,90.47
KNN,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-Recall,99.36
SVM,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Train-Recall,99.28
LogisticRegression,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-Recall,97.84
DecisionTree,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-Recall,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-Recall,91.04
KNN,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-Recall,98.61
SVM,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Train-Recall,98.64
LogisticRegression,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-Recall,99.85
DecisionTree,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-Recall,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-Recall,97.03
KNN,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-Recall,99.29
SVM,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Train-Recall,100.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-Recall,99.82
DecisionTree,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-Recall,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-Recall,98.1
KNN,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-Recall,99.23
SVM,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Train-Recall,100.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Train-Precision,97.95
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Train-Precision,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Train-Precision,96.48
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Train-Precision,97.84
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Train-Precision,98.15
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Train-Precision,97.95
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Train-Precision,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Train-Precision,96.48
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Train-Precision,97.84
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Train-Precision,98.15
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-Precision,97.95
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-Precision,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-Precision,96.48
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-Precision,97.84
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Train-Precision,98.15
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-Precision,97.95
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-Precision,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-Precision,96.48
KNN,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-Precision,97.84
SVM,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Train-Precision,98.15
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Train-Precision,97.95
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Train-Precision,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Train-Precision,96.48
KNN,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Train-Precision,97.84
SVM,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Train-Precision,98.15
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Train-Precision,97.95
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Train-Precision,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Train-Precision,96.48
KNN,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Train-Precision,97.84
SVM,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Train-Precision,98.15
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Train-Precision,97.95
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Train-Precision,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Train-Precision,96.48
KNN,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Train-Precision,97.84
SVM,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Train-Precision,98.15
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Train-Precision,98.15
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Train-Precision,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Train-Precision,96.52
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Train-Precision,97.59
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Train-Precision,98.4
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Train-Precision,98.15
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Train-Precision,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Train-Precision,96.52
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Train-Precision,97.59
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Train-Precision,98.4
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Train-Precision,97.75
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Train-Precision,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Train-Precision,95.83
KNN,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Train-Precision,97.58
SVM,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Train-Precision,98.45
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Train-Precision,97.96
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Train-Precision,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Train-Precision,98.13
KNN,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Train-Precision,97.49
SVM,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Train-Precision,97.97
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Train-Precision,97.65
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Train-Precision,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Train-Precision,96.84
KNN,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Train-Precision,96.86
SVM,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Train-Precision,98.29
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Train-Precision,99.8
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Train-Precision,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Train-Precision,99.74
KNN,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Train-Precision,99.83
SVM,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Train-Precision,99.84
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Train-Precision,99.87
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Train-Precision,100.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Train-Precision,99.74
KNN,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Train-Precision,99.8
SVM,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Train-Precision,99.84
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Train-Precision,98.02
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Train-Precision,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Train-Precision,96.56
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Train-Precision,97.54
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Train-Precision,98.12
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Train-Precision,98.02
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Train-Precision,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Train-Precision,96.56
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Train-Precision,97.54
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Train-Precision,98.12
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Train-Precision,98.02
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Train-Precision,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Train-Precision,96.56
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Train-Precision,97.54
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Train-Precision,98.12
LogisticRegression,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Train-Precision,98.02
DecisionTree,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Train-Precision,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Train-Precision,96.56
KNN,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Train-Precision,97.54
SVM,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Train-Precision,98.12
LogisticRegression,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Train-Precision,98.02
DecisionTree,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Train-Precision,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Train-Precision,96.56
KNN,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Train-Precision,97.54
SVM,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Train-Precision,98.12
LogisticRegression,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-Precision,98.02
DecisionTree,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-Precision,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-Precision,96.56
KNN,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-Precision,97.54
SVM,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Train-Precision,98.12
LogisticRegression,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-Precision,98.02
DecisionTree,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-Precision,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-Precision,96.56
KNN,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-Precision,97.54
SVM,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Train-Precision,98.12
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-Precision,98.27
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-Precision,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-Precision,96.5
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-Precision,97.72
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Train-Precision,98.27
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Train-Precision,98.27
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Train-Precision,100.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Train-Precision,96.5
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Train-Precision,97.72
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Train-Precision,98.27
